track_id,km,sleeper_id,beta_ballast,gpr_risk,geom_dev,sleeper_type,obstacle_flag,past_defects_count,noise_zone
Linea_MX_01,123.9908256880734,298,51.23541809838651,2,3.8739780442862943,bloque,0,0,1
Linea_MX_01,123.99416180150125,299,47.40816632219577,3,5.4581992085297895,concreto,0,0,1
Linea_MX_01,123.99749791492911,300,57.29640914415284,3,9.25872881753038,bloque,0,0,1
Linea_MX_01,124.00083402835696,301,56.475822689955265,3,8.672721148378374,concreto,0,1,1
Linea_MX_01,124.00417014178483,302,32.565167493584845,1,8.927495024689662,concreto,0,1,1
Linea_MX_01,124.00750625521268,303,35.11273033955028,3,2.418724174383872,concreto,0,0,1
Linea_MX_01,124.01084236864054,304,54.16685325083866,2,3.264504794502953,bloque,0,1,1
Linea_MX_01,124.01417848206839,305,42.83979978779561,2,0.0,madera,0,0,1
Linea_MX_01,124.01751459549625,306,64.74908393795329,2,1.8545334747430635,concreto,0,0,1
Linea_MX_01,124.0208507089241,307,34.434867793068626,0,0.0,concreto,0,0,1
Linea_MX_01,124.02418682235196,308,56.25914875302722,3,5.096610689911724,concreto,0,0,1
Linea_MX_01,124.02752293577981,309,50.13956972053842,2,1.909029985626269,madera,0,0,1
Linea_MX_01,124.03085904920768,310,43.10343654435548,1,0.6957331905550812,concreto,0,0,1
Linea_MX_01,124.03419516263553,311,62.6386615775191,3,2.9337566922979588,madera,0,0,1
Linea_MX_01,124.03753127606339,312,55.201072993011444,3,0.4453691322116695,concreto,0,2,1
Linea_MX_01,124.04086738949124,313,29.92549269926844,0,4.927050459362898,concreto,0,2,1
Linea_MX_01,124.0442035029191,314,54.60328020629771,1,4.8533424820703095,bloque,0,0,1
Linea_MX_01,124.04753961634695,315,65.624859472413,3,3.052862229826781,concreto,0,1,1
Linea_MX_01,124.05087572977482,316,43.043329665230644,2,1.8079735587597208,concreto,0,0,1
Linea_MX_01,124.05421184320267,317,41.2701622442254,1,0.0,concreto,0,1,1
Linea_MX_01,124.05754795663053,318,34.95529278534713,1,5.66606981574412,concreto,0,0,1
Linea_MX_01,124.06088407005838,319,44.795941714869734,1,4.6861622198063095,concreto,0,0,1
Linea_MX_01,124.06422018348624,320,55.293010290793646,2,5.39294639236733,concreto,0,1,1
Linea_MX_01,124.06755629691409,321,32.73497550631878,0,3.080693857142059,concreto,0,1,1
Linea_MX_01,124.07089241034195,322,24.8046365889414,1,3.3462294832557937,concreto,0,3,1
Linea_MX_01,124.0742285237698,323,39.363751335271104,1,8.325997446328909,madera,0,2,1
Linea_MX_01,124.07756463719767,324,24.30412532011875,1,2.1982454035031886,concreto,0,1,1
Linea_MX_01,124.08090075062552,325,52.84827661923947,2,3.062067932325747,concreto,0,1,1
Linea_MX_01,124.08423686405338,326,38.59965345009299,2,6.231676248595447,concreto,0,0,1
Linea_MX_01,124.08757297748123,327,18.6689723317379,0,4.908733889666889,concreto,0,0,1
Linea_MX_01,124.0909090909091,328,39.77088727892235,1,0.0,concreto,0,0,1
Linea_MX_01,124.09424520433694,329,42.110775213088644,1,0.0,madera,0,2,1
Linea_MX_01,124.0975813177648,330,51.737034200395755,1,2.017506200169717,bloque,0,0,1
Linea_MX_01,124.10091743119266,331,42.81954685268684,1,6.730898993336099,concreto,0,3,1
Linea_MX_01,124.10425354462052,332,73.03089685259712,3,6.01501923304805,madera,0,0,1
Linea_MX_01,124.10758965804837,333,37.21944222691501,2,5.558570082249957,concreto,0,1,1
Linea_MX_01,124.11092577147623,334,44.0640217712654,1,5.88323228900747,concreto,0,0,1
Linea_MX_01,124.11426188490408,335,43.45634078605994,3,1.0931657361324327,concreto,0,1,1
Linea_MX_01,124.11759799833195,336,40.760574233894644,3,5.803141279751662,concreto,0,0,1
Linea_MX_01,124.1209341117598,337,47.1363837751941,2,1.2361489098323712,concreto,0,2,1
Linea_MX_01,124.12427022518766,338,53.11846945796509,2,6.841897605316316,concreto,0,0,1
Linea_MX_01,124.12760633861551,339,65.10148055304651,3,2.468304597357779,concreto,1,0,1
Linea_MX_01,124.13094245204337,340,21.46115808908305,0,4.84487823432004,concreto,0,1,1
Linea_MX_01,124.13427856547122,341,37.34485689290819,1,0.0,concreto,0,1,1
Linea_MX_01,124.13761467889908,342,38.283428619716354,2,0.0,concreto,0,1,1
Linea_MX_01,124.14095079232693,343,59.06775446042559,2,7.272032313662737,concreto,0,1,1
Linea_MX_01,124.1442869057548,344,39.65005408389984,2,6.0752316105607305,concreto,0,1,1
Linea_MX_01,124.14762301918265,345,16.572366103810218,0,0.3461896800376021,bloque,0,1,1
Linea_MX_01,124.15095913261051,346,46.315956957998644,3,7.856775167241999,concreto,0,0,1
Linea_MX_01,124.15429524603836,347,44.49466152688591,2,0.7276467135455738,concreto,0,0,1
Linea_MX_01,124.15763135946622,348,47.69627348656973,2,4.059883311712998,concreto,0,1,1
Linea_MX_01,124.16096747289407,349,29.39755678530777,0,2.5596981344015433,concreto,0,0,1
Linea_MX_01,124.16430358632194,350,70.78552021626754,3,1.2297544101366378,concreto,0,0,1
Linea_MX_01,124.16763969974978,351,40.14210324321981,2,7.503821684615735,concreto,0,0,1
Linea_MX_01,124.17097581317765,352,42.175547122595,2,9.054944486872806,concreto,0,0,1
Linea_MX_01,124.1743119266055,353,31.49987145286259,1,4.534822651292971,concreto,0,0,1
Linea_MX_01,124.17764804003336,354,31.034969941879147,1,8.577996750588005,concreto,0,0,1
Linea_MX_01,124.18098415346122,355,26.65894560376822,0,3.1563548404318125,concreto,0,0,1
Linea_MX_01,124.18432026688907,356,39.10033722328265,1,4.324925795147063,concreto,0,0,1
Linea_MX_01,124.18765638031694,357,30.63627241865049,0,4.394467769183855,concreto,0,1,1
Linea_MX_01,124.19099249374479,358,75.84701011837832,3,0.5298733341288346,concreto,0,0,1
Linea_MX_01,124.19432860717265,359,16.67261429419777,0,5.4983706773875936,madera,0,1,1
Linea_MX_01,124.1976647206005,360,28.075041777273093,1,6.129079420487107,concreto,0,0,1
Linea_MX_01,124.20100083402836,361,38.97878357314478,2,3.4795790960760193,madera,0,2,1
Linea_MX_01,124.20433694745621,362,55.10236917147487,3,0.0,madera,0,0,1
Linea_MX_01,124.20767306088408,363,38.79364677929907,2,5.103116483113231,madera,0,2,1
Linea_MX_01,124.21100917431193,364,55.13945089504466,3,0.0,concreto,0,0,1
Linea_MX_01,124.21434528773979,365,30.19794166064517,0,1.5661904990926852,concreto,0,3,1
Linea_MX_01,124.21768140116764,366,45.8893670084206,1,4.394263877350944,concreto,1,0,1
Linea_MX_01,124.2210175145955,367,71.1606163051625,3,1.691012607028739,concreto,0,1,1
Linea_MX_01,124.22435362802335,368,30.483834064507832,0,4.761029951635524,bloque,0,0,1
Linea_MX_01,124.22768974145121,369,51.29351513843092,2,3.321369235310561,bloque,0,0,1
Linea_MX_01,124.23102585487906,370,48.1039127892489,2,0.0,concreto,0,1,1
Linea_MX_01,124.23436196830693,371,11.226975210181948,0,4.50391468323553,concreto,0,2,1
Linea_MX_01,124.23769808173478,372,36.16544180293982,2,5.759739040859622,bloque,0,0,1
Linea_MX_01,124.24103419516264,373,61.96727857958984,3,7.037200728435644,concreto,0,0,1
Linea_MX_01,124.24437030859049,374,47.02616508727048,1,2.9002957756991643,concreto,0,2,1
Linea_MX_01,124.24770642201835,375,26.815965556559046,0,3.815548963794381,concreto,0,1,1
Linea_MX_01,124.2510425354462,376,55.361659093734644,3,0.0,madera,0,0,1
Linea_MX_01,124.25437864887407,377,37.813155820284706,2,9.894668216017873,concreto,0,1,1
Linea_MX_01,124.25771476230192,378,50.40076092121255,1,8.515024568049052,concreto,0,1,1
Linea_MX_01,124.26105087572978,379,50.65380171656446,2,3.904497947159346,concreto,0,2,1
Linea_MX_01,124.26438698915763,380,28.219565982816405,0,3.625474682065136,concreto,0,0,1
Linea_MX_01,124.26772310258549,381,56.84742052101448,3,0.0,madera,0,1,1
Linea_MX_01,124.27105921601334,382,29.88736798147236,0,7.105787688738247,concreto,0,1,1
Linea_MX_01,124.2743953294412,383,25.4132120048754,1,5.688583543471863,concreto,0,0,1
Linea_MX_01,124.27773144286905,384,31.757565184169444,0,6.438435611490604,concreto,0,1,1
Linea_MX_01,124.28106755629692,385,39.80864949205208,2,2.7842555341017197,madera,0,0,1
Linea_MX_01,124.28440366972477,386,46.64104734661893,2,2.5917135248099,concreto,0,0,1
Linea_MX_01,124.28773978315263,387,33.4112440144134,0,0.2937440625389991,concreto,1,0,1
Linea_MX_01,124.29107589658048,388,56.172289685926735,3,6.334029190555,concreto,0,0,1
Linea_MX_01,124.29441201000834,389,48.77196276065391,3,7.756461636095391,concreto,0,2,1
Linea_MX_01,124.2977481234362,390,34.57802677341746,0,7.3716486302891395,concreto,0,0,1
Linea_MX_01,124.30108423686406,391,58.334893763922835,3,4.561772728025058,concreto,0,0,1
Linea_MX_01,124.3044203502919,392,62.41602536469725,3,3.0200448934974187,concreto,0,0,1
Linea_MX_01,124.30775646371977,393,43.519729547857295,2,0.8440887299016886,concreto,0,1,1
Linea_MX_01,124.31109257714762,394,41.77525432554164,1,1.8947484411074367,concreto,0,0,1
Linea_MX_01,124.31442869057548,395,18.393429701154723,0,5.402651420905067,concreto,0,1,1
Linea_MX_01,124.31776480400333,396,38.88731111412797,2,3.1463398737973796,concreto,0,0,1
Linea_MX_01,124.3211009174312,397,40.627399311519525,1,8.924212554206557,concreto,0,0,1
Linea_MX_01,124.32443703085904,398,48.68069110889538,2,7.457068092472982,madera,0,0,1
Linea_MX_01,124.32777314428691,399,42.473603525542906,2,2.194572603651531,concreto,0,0,1
Linea_MX_01,124.33110925771476,400,48.66040407210742,2,0.35301380699498974,madera,0,1,1
Linea_MX_01,124.33444537114262,401,68.01135433955797,3,2.3547449716864977,concreto,0,1,1
Linea_MX_01,124.33778148457047,402,37.05128852049485,1,7.196148839309484,bloque,0,0,1
Linea_MX_01,124.34111759799833,403,37.6354157615123,2,2.4282327756348425,madera,0,2,1
Linea_MX_01,124.34445371142618,404,25.362520285461276,1,5.637963955499503,concreto,0,0,1
Linea_MX_01,124.34778982485405,405,44.87009299887622,2,2.302359642318482,concreto,0,0,1
Linea_MX_01,124.3511259382819,406,59.652194737044155,3,5.0294924710703315,concreto,0,0,1
Linea_MX_01,124.35446205170976,407,18.733944762114454,1,5.58442592005894,madera,0,0,1
Linea_MX_01,124.35779816513761,408,35.01214549470919,1,6.957499736753639,concreto,0,0,1
Linea_MX_01,124.36113427856547,409,45.53910753755878,2,8.29972039173925,concreto,0,0,1
Linea_MX_01,124.36447039199332,410,57.751543252866554,3,7.9306868044238055,madera,1,1,1
Linea_MX_01,124.36780650542119,411,50.743053585402976,1,2.4094854724816885,concreto,0,0,1
Linea_MX_01,124.37114261884903,412,49.88195442273196,2,3.558943791567872,concreto,0,0,1
Linea_MX_01,124.3744787322769,413,41.635308210436484,1,0.47942471437495815,madera,0,0,1
Linea_MX_01,124.37781484570475,414,52.228113855280725,2,3.2929441373965993,madera,0,2,1
Linea_MX_01,124.38115095913261,415,60.21455825300191,2,4.072951434593775,madera,0,1,1
Linea_MX_01,124.38448707256046,416,19.36512335176195,1,2.7881201952117074,madera,0,0,1
Linea_MX_01,124.38782318598832,417,55.92803101252701,3,2.4892462946514824,concreto,0,0,1
Linea_MX_01,124.39115929941617,418,43.5186029119993,2,7.096240533257381,concreto,0,0,1
Linea_MX_01,124.39449541284404,419,37.050167036782284,2,6.722448835272249,concreto,0,0,1
Linea_MX_01,124.39783152627189,420,10.0,0,5.197366143556135,concreto,0,1,1
Linea_MX_01,124.40116763969975,421,24.29473014518551,0,0.1674681893111427,madera,0,0,1
Linea_MX_01,124.4045037531276,422,70.47088488370876,3,4.602792698500702,concreto,0,0,1
Linea_MX_01,124.40783986655546,423,34.671772013046684,0,2.8473052871799887,concreto,0,0,1
Linea_MX_01,124.41117597998331,424,28.72846843120377,1,7.947182382391273,concreto,0,1,1
Linea_MX_01,124.41451209341118,425,38.153610657846116,1,0.0,concreto,0,1,1
Linea_MX_01,124.41784820683904,426,33.8227916721211,1,2.3235289261010594,concreto,0,1,1
Linea_MX_01,124.42118432026689,427,46.86537948928373,1,2.2400490752393,bloque,0,0,1
Linea_MX_01,124.42452043369475,428,67.75460517369918,2,2.600277904120292,concreto,0,0,1
Linea_MX_01,124.4278565471226,429,36.2007607372168,1,6.872736245491415,madera,0,0,1
Linea_MX_01,124.43119266055047,430,47.31435075827807,1,0.0,madera,0,0,1
Linea_MX_01,124.43452877397831,431,27.79144288139647,0,3.3758434713103584,concreto,0,2,1
Linea_MX_01,124.43786488740618,432,67.80249663309797,3,6.552162022352394,concreto,1,0,1
Linea_MX_01,124.44120100083403,433,47.83565163621165,1,6.94035251802508,concreto,0,0,1
Linea_MX_01,124.44453711426189,434,28.772713150640705,1,2.352766418379802,concreto,0,1,1
Linea_MX_01,124.44787322768974,435,58.56459330201964,2,1.9606655519737388,madera,0,3,1
Linea_MX_01,124.4512093411176,436,62.999814728739196,2,5.038640720418123,concreto,0,0,1
Linea_MX_01,124.45454545454545,437,47.421845451114535,2,4.453110070752159,concreto,0,3,1
Linea_MX_01,124.45788156797332,438,20.40904548688836,0,4.20820934508177,madera,0,1,1
Linea_MX_01,124.46121768140117,439,71.77753220274712,3,0.0,concreto,0,0,1
Linea_MX_01,124.46455379482903,440,49.65183780939789,3,0.6184833852905984,concreto,0,0,1
Linea_MX_01,124.46788990825688,441,62.556814460421805,3,1.4103308114544788,madera,0,2,1
Linea_MX_01,124.47122602168474,442,36.736601923242866,1,5.929029585877107,concreto,1,0,1
Linea_MX_01,124.47456213511259,443,39.02064112899149,2,0.0,concreto,0,0,1
Linea_MX_01,124.47789824854046,444,46.65679663935848,1,0.8601173174186498,concreto,0,0,1
Linea_MX_01,124.4812343619683,445,61.7010251705382,3,3.536847982202795,madera,0,0,1
Linea_MX_01,124.48457047539617,446,47.14485042250742,2,0.13721446966044315,concreto,0,0,1
Linea_MX_01,124.48790658882402,447,26.147492811994777,0,5.928561715542898,concreto,0,4,1
Linea_MX_01,124.49124270225188,448,48.929837951750116,2,2.82578896057418,concreto,0,0,1
Linea_MX_01,124.49457881567973,449,69.4430129176615,3,9.498717796882952,madera,0,2,1
Linea_MX_01,124.4979149291076,450,45.98709423694247,1,2.110843848823335,concreto,0,0,1
Linea_MX_01,124.50125104253544,451,46.94078285664724,1,2.271150390500307,concreto,0,0,1
Linea_MX_01,124.5045871559633,452,26.061843858242703,0,6.413314867807927,madera,0,1,1
Linea_MX_01,124.50792326939116,453,23.95516368415741,1,2.03398922000056,concreto,0,2,1
Linea_MX_01,124.51125938281902,454,35.434617917801376,1,8.534704961326518,concreto,0,2,1
Linea_MX_01,124.51459549624687,455,40.102235300719144,1,5.448744826816774,concreto,0,0,1
Linea_MX_01,124.51793160967473,456,46.5609110251542,2,3.088360181668562,concreto,0,0,1
Linea_MX_01,124.52126772310258,457,47.48935461711265,2,3.517606008768767,bloque,0,1,1
Linea_MX_01,124.52460383653045,458,69.02861476525392,2,12.552123211352768,concreto,1,0,1
Linea_MX_01,124.5279399499583,459,45.880311576748646,1,5.465963076993853,concreto,0,3,1
Linea_MX_01,124.53127606338616,460,60.96634032616362,3,4.451431047824289,concreto,0,0,1
Linea_MX_01,124.53461217681401,461,44.41005998032627,2,3.6022697344498384,madera,0,0,1
Linea_MX_01,124.53794829024187,462,66.73355417438641,2,7.1114860980407935,concreto,0,0,1
Linea_MX_01,124.54128440366972,463,16.944037818791987,0,0.0,concreto,0,1,1
Linea_MX_01,124.54462051709758,464,36.01902349982356,2,3.4564359310995325,concreto,0,0,1
Linea_MX_01,124.54795663052543,465,59.745500943888615,3,0.0,concreto,0,0,1
Linea_MX_01,124.5512927439533,466,42.42605992114927,2,2.399777122264999,concreto,0,1,1
Linea_MX_01,124.55462885738115,467,58.972944200819484,3,6.543780438732082,concreto,0,0,1
Linea_MX_01,124.55796497080901,468,50.77599154165907,1,8.146692516565652,concreto,0,0,1
Linea_MX_01,124.56130108423686,469,59.188154755695514,3,5.817910714540117,concreto,0,0,1
Linea_MX_01,124.56463719766472,470,54.19601592043265,1,5.919905774493225,concreto,0,0,1
Linea_MX_01,124.56797331109257,471,55.104734007206254,2,0.0,concreto,0,1,1
Linea_MX_01,124.57130942452044,472,67.38683080727324,3,1.964878565815201,madera,0,0,1
Linea_MX_01,124.57464553794829,473,59.7971102805141,2,8.423215047736369,concreto,0,0,1
Linea_MX_01,124.57798165137615,474,59.90710060704615,3,2.4284199685476087,concreto,0,0,1
Linea_MX_01,124.581317764804,475,45.30628138178365,1,3.592052793720653,concreto,0,1,1
Linea_MX_01,124.58465387823186,476,36.27224685274692,2,1.5833140409269544,concreto,0,0,1
Linea_MX_01,124.58798999165971,477,35.106598675915556,3,1.198745543529268,concreto,0,3,1
Linea_MX_01,124.59132610508757,478,56.26416895784521,3,2.589192320560887,concreto,0,3,1
Linea_MX_01,124.59466221851542,479,10.0,1,2.016832102218553,concreto,0,0,1
Linea_MX_01,124.59799833194329,480,25.392327175435714,0,6.872505387450525,madera,0,0,1
Linea_MX_01,124.60133444537114,481,30.551194711818148,1,4.6461087936678815,concreto,0,0,1
Linea_MX_01,124.604670558799,482,41.285679319595744,1,7.056651479330553,concreto,0,0,1
Linea_MX_01,124.60800667222685,483,10.0,0,0.0,concreto,0,1,1
Linea_MX_01,124.61134278565471,484,63.88081953883999,3,7.676359444612172,concreto,0,1,1
Linea_MX_01,124.61467889908256,485,54.0026285449439,1,4.064368672134716,bloque,0,0,1
Linea_MX_01,124.61801501251043,486,74.7687359768785,3,9.518045152377832,concreto,0,0,1
Linea_MX_01,124.62135112593828,487,60.93321703384173,3,3.8416715849180534,concreto,0,1,1
Linea_MX_01,124.62468723936614,488,60.45568996728042,3,0.0,concreto,0,0,1
Linea_MX_01,124.62802335279399,489,78.76014046546301,3,7.852661883621512,concreto,0,0,1
Linea_MX_01,124.63135946622185,490,36.435628697138554,1,3.590535285629403,concreto,0,0,1
Linea_MX_01,124.6346955796497,491,22.448124011259083,0,0.0,concreto,0,0,1
Linea_MX_01,124.63803169307756,492,41.5146390526089,2,4.435584044109112,concreto,0,2,1
Linea_MX_01,124.64136780650541,493,32.625119192292594,1,4.6936843775743595,concreto,0,1,1
Linea_MX_01,124.64470391993328,494,41.147319584633294,2,7.228338229985856,concreto,0,1,1
Linea_MX_01,124.64804003336113,495,29.246715146128643,0,0.0,concreto,0,1,1
Linea_MX_01,124.65137614678899,496,53.51820101180996,2,7.446608425333886,concreto,0,1,1
Linea_MX_01,124.65471226021685,497,52.69474274398086,1,2.5762097357741,bloque,0,1,1
Linea_MX_01,124.6580483736447,498,44.59616114147591,2,9.778743723762577,concreto,0,4,1
Linea_MX_01,124.66138448707257,499,49.6737225507432,1,0.0,concreto,0,1,1
Linea_MX_01,124.66472060050042,500,42.869239093062255,2,5.636016705762156,bloque,0,0,1
Linea_MX_01,124.66805671392828,501,56.280505024009216,2,5.235156492265801,concreto,0,1,1
Linea_MX_01,124.67139282735613,502,46.04461124228034,1,2.733655809218242,concreto,0,0,1
Linea_MX_01,124.674728940784,503,41.0183156265634,1,1.6785822846739666,concreto,0,0,1
Linea_MX_01,124.67806505421184,504,58.94376704914066,3,2.8787649168666913,concreto,0,0,1
Linea_MX_01,124.6814011676397,505,63.91231903840142,3,2.959839128312672,madera,0,0,1
Linea_MX_01,124.68473728106756,506,65.06180738461819,3,0.23968598068693225,concreto,0,0,1
Linea_MX_01,124.68807339449542,507,30.145879660207772,0,6.9789765101537355,bloque,0,1,1
Linea_MX_01,124.69140950792327,508,36.98329187937454,2,0.7233989607037081,concreto,0,2,1
Linea_MX_01,124.69474562135113,509,19.47755857878462,0,7.069572933340022,concreto,0,0,1
Linea_MX_01,124.69808173477898,510,41.421524726945904,2,0.0,concreto,0,1,1
Linea_MX_01,124.70141784820684,511,51.24185721716439,1,3.4684306594243752,concreto,0,0,1
Linea_MX_01,124.7047539616347,512,43.00798238232038,1,3.513080400892608,bloque,0,0,1
Linea_MX_01,124.70809007506256,513,73.96276300572453,3,3.952616884169326,bloque,0,0,1
Linea_MX_01,124.7114261884904,514,38.91234937332965,1,6.868887639037925,bloque,0,0,1
Linea_MX_01,124.71476230191827,515,28.672371667666063,0,3.3929583401267185,concreto,0,0,1
Linea_MX_01,124.71809841534612,516,53.527563100018135,2,2.626211769148902,concreto,0,0,1
Linea_MX_01,124.72143452877398,517,47.24900742747241,1,3.4020172454178317,concreto,0,0,1
Linea_MX_01,124.72477064220183,518,53.24463893700578,1,6.9430205667092455,concreto,0,2,1
Linea_MX_01,124.7281067556297,519,49.55681896179284,1,0.3831791555959194,concreto,0,0,1
Linea_MX_01,124.73144286905755,520,48.65648640796311,2,0.9379945005806132,concreto,0,1,1
Linea_MX_01,124.73477898248541,521,13.165516754361125,1,0.0,madera,0,0,1
Linea_MX_01,124.73811509591326,522,34.10828958723981,0,10.081746087659212,concreto,0,0,1
Linea_MX_01,124.74145120934112,523,36.145126230707035,2,0.5207658151526369,madera,0,2,1
Linea_MX_01,124.74478732276897,524,39.7805349309761,1,0.0,concreto,0,0,1
Linea_MX_01,124.74812343619683,525,38.274125423085884,1,1.573302584063753,concreto,0,0,1
Linea_MX_01,124.75145954962468,526,51.192281425315365,2,2.1626342558444365,bloque,0,0,1
Linea_MX_01,124.75479566305255,527,54.01323763038029,3,8.396368003721207,concreto,0,0,1
Linea_MX_01,124.7581317764804,528,28.025386098732714,0,2.6053023232740937,madera,0,1,1
Linea_MX_01,124.76146788990826,529,55.30206610192017,3,4.875307842128128,madera,0,0,1
Linea_MX_01,124.76480400333611,530,53.786522080006065,1,0.0,concreto,0,0,1
Linea_MX_01,124.76814011676397,531,51.98655099057325,1,4.623950475345018,concreto,0,0,1
Linea_MX_01,124.77147623019182,532,23.73158267955496,0,0.0,concreto,0,0,1
Linea_MX_01,124.77481234361969,533,51.60873450433499,3,3.059214853501418,concreto,0,0,1
Linea_MX_01,124.77814845704754,534,46.238931293044054,1,1.7203870570512017,concreto,0,0,1
Linea_MX_01,124.7814845704754,535,59.41320112820766,3,4.174814491499287,concreto,1,0,1
Linea_MX_01,124.78482068390325,536,71.76535192951955,2,5.903226118415891,concreto,0,0,1
Linea_MX_01,124.78815679733111,537,68.82101828391393,3,0.0,concreto,0,0,1
Linea_MX_01,124.79149291075896,538,46.689662583598924,1,0.5907447153327277,concreto,0,0,1
Linea_MX_01,124.79482902418682,539,44.97187962411344,1,4.580767017833746,madera,0,0,1
Linea_MX_01,124.79816513761467,540,54.47922426013999,1,6.061857132407483,madera,0,1,1
Linea_MX_01,124.80150125104254,541,28.274400698708394,1,8.252125585284388,bloque,0,0,1
Linea_MX_01,124.80483736447039,542,23.23975287592799,0,2.584324808941955,bloque,0,0,1
Linea_MX_01,124.80817347789825,543,37.91204111962502,2,0.0,concreto,0,1,1
Linea_MX_01,124.8115095913261,544,63.30853370571791,3,4.559877158681758,bloque,0,1,1
Linea_MX_01,124.81484570475396,545,40.033075525762925,3,1.616068846336129,concreto,0,0,1
Linea_MX_01,124.81818181818181,546,67.53871358714153,3,1.2267394073005575,concreto,0,1,1
Linea_MX_01,124.82151793160968,547,10.0,0,8.224531223095859,concreto,0,1,1
Linea_MX_01,124.82485404503753,548,21.191903598185544,0,5.856150430261372,concreto,0,2,1
Linea_MX_01,124.82819015846539,549,43.14466900716451,1,1.8157664071710005,concreto,0,1,1
Linea_MX_01,124.83152627189324,550,58.32291812011313,3,3.9438653939750288,concreto,0,2,1
Linea_MX_01,124.8348623853211,551,43.95565351919861,2,3.7429690356372736,bloque,0,1,1
Linea_MX_01,124.83819849874895,552,43.565208832600504,3,4.495286853501374,bloque,0,0,1
Linea_MX_01,124.84153461217682,553,43.17387757114362,1,2.7821811599262816,concreto,0,1,1
Linea_MX_01,124.84487072560466,554,18.556533983983883,0,0.0,concreto,0,0,1
Linea_MX_01,124.84820683903253,555,62.37103311659779,2,1.0709494749832196,bloque,0,1,1
Linea_MX_01,124.85154295246038,556,34.75852920243943,1,2.4040102442356224,concreto,0,0,1
Linea_MX_01,124.85487906588824,557,61.3429898582168,2,4.084335298798672,concreto,1,1,1
Linea_MX_01,124.85821517931609,558,43.94214873056475,2,0.7531169134595501,concreto,0,0,1
Linea_MX_01,124.86155129274395,559,61.022405809936224,3,4.5588548136822435,madera,0,1,1
Linea_MX_01,124.8648874061718,560,50.14886971466349,2,2.8561856164477657,bloque,0,0,1
Linea_MX_01,124.86822351959967,561,43.39988264162636,1,1.7215746943305192,concreto,0,0,1
Linea_MX_01,124.87155963302752,562,48.39392470603054,2,0.18917162810672128,concreto,0,0,1
Linea_MX_01,124.87489574645538,563,22.90533586332636,1,5.339474249174343,concreto,0,0,1
Linea_MX_01,124.87823185988323,564,45.090439907565525,3,5.2727301574689385,concreto,0,0,1
Linea_MX_01,124.88156797331109,565,70.74060483168196,3,6.400662645366943,concreto,0,1,1
Linea_MX_01,124.88490408673894,566,64.62290345983072,3,5.647864676890803,concreto,0,0,1
Linea_MX_01,124.8882402001668,567,30.224646259528917,1,5.872403364383526,bloque,0,1,1
Linea_MX_01,124.89157631359467,568,52.585287770068845,2,5.146235858980395,concreto,0,0,1
Linea_MX_01,124.89491242702252,569,48.719698271213076,1,0.0,concreto,0,1,1
Linea_MX_01,124.89824854045038,570,57.257824201761125,3,3.1626433616609417,concreto,0,1,1
Linea_MX_01,124.90158465387823,571,46.41229328283318,2,0.0,bloque,0,1,1
Linea_MX_01,124.9049207673061,572,41.4974401030485,1,8.107636226479098,madera,0,0,1
Linea_MX_01,124.90825688073394,573,64.95946164540973,2,3.957958825880748,concreto,0,3,1
Linea_MX_01,124.91159299416181,574,48.24594852408015,2,7.809267536455574,concreto,1,0,1
Linea_MX_01,124.91492910758966,575,63.83196482919471,3,0.9090331246480425,concreto,0,0,1
Linea_MX_01,124.91826522101752,576,59.61579305016741,3,3.7243923523219475,concreto,0,0,1
Linea_MX_01,124.92160133444537,577,40.13269137721638,2,4.790122749126678,concreto,0,2,1
Linea_MX_01,124.92493744787323,578,42.494995884642606,2,3.0072935631894584,concreto,0,1,1
Linea_MX_01,124.92827356130108,579,73.94748650998534,3,4.563368199249762,concreto,0,1,1
Linea_MX_01,124.93160967472895,580,47.87223488159868,1,8.446490370125145,concreto,0,2,1
Linea_MX_01,124.9349457881568,581,33.620573649599635,1,0.9042597310020937,madera,0,0,1
Linea_MX_01,124.93828190158466,582,26.99935083022465,0,0.0,concreto,0,0,1
Linea_MX_01,124.94161801501251,583,59.61198652886635,3,8.801872417999968,concreto,0,1,1
Linea_MX_01,124.94495412844037,584,47.4044058164441,2,1.6250132900843166,concreto,0,1,1
Linea_MX_01,124.94829024186822,585,33.11862074206525,1,7.367499088667759,concreto,0,3,1
Linea_MX_01,124.95162635529609,586,55.11877246854937,3,5.955739900812473,concreto,0,0,1
Linea_MX_01,124.95496246872393,587,47.396230425838816,2,3.3499396059018354,concreto,0,0,1
Linea_MX_01,124.9582985821518,588,20.092873938555645,0,5.141034368933065,concreto,0,1,1
Linea_MX_01,124.96163469557965,589,53.83028332066218,2,0.5783972069095231,concreto,0,1,1
Linea_MX_01,124.96497080900751,590,64.99786054264851,3,4.257691463178369,madera,0,1,1
Linea_MX_01,124.96830692243536,591,80.0,3,5.782120614356151,concreto,0,0,1
Linea_MX_01,124.97164303586322,592,45.52353846093007,1,1.6770018209904176,bloque,0,0,1
Linea_MX_01,124.97497914929107,593,48.489744873158195,2,2.8591267086649577,concreto,0,0,1
Linea_MX_01,124.97831526271894,594,69.09895207852206,2,4.937780559253968,concreto,1,2,1
Linea_MX_01,124.98165137614679,595,47.530834004047186,2,7.969821128963859,concreto,0,1,1
Linea_MX_01,124.98498748957465,596,49.13012794619884,1,3.990535480381673,madera,0,0,1
